Species	TF_ID	Gene_ID_v0.4	Gene_ID	symbol
Triticum_aestivum	Traes_5BS_439DB52FE.1	Traes_5BS_439DB52FE	TraesCS5B01G091000	NA
Triticum_aestivum	Traes_5DS_903A67B97.2	Traes_5DS_903A67B97	TraesCS5D01G097400	NA
Triticum_aestivum	Traes_2BS_8A1FE01EE.1	Traes_2BS_8A1FE01EE	TraesCS2B01G117900	NA
Triticum_aestivum	Traes_4AS_EC04D9E8A.1	Traes_4AS_EC04D9E8A	TraesCS4A01G130200	NA
Triticum_aestivum	Traes_4DL_5E79CC79C.1	Traes_4DL_5E79CC79C	TraesCS4D01G176400	NA
Triticum_aestivum	Traes_3AL_D0053C177.2	Traes_3AL_D0053C177	TraesCS3A01G341700	NA
Triticum_aestivum	Traes_3DL_6B1815F7D.1	Traes_3DL_6B1815F7D	TraesCS3D01G335500	NA
Triticum_aestivum	Traes_3AS_9079D6B71.1	Traes_3AS_9079D6B71	TraesCS3A01G122400LC	NA
Triticum_aestivum	Traes_3DS_97BBFFA03.2	Traes_3DS_97BBFFA03	TraesCS3D01G103900LC	NA
Triticum_aestivum	Traes_1AL_489411063.1	Traes_1AL_489411063	TraesCS1A01G399400	NA
Triticum_aestivum	Traes_4BL_085791CB2.1	Traes_4BL_085791CB2	TraesCS4B01G174400	NA
Triticum_aestivum	Traes_4AL_00DB56D41.4	Traes_4AL_00DB56D41	TraesCS4A01G289400	NA
Triticum_aestivum	Traes_4DS_4BD85B5C7.2	Traes_4DS_4BD85B5C7	TraesCS4D01G022600	NA
Triticum_aestivum	Traes_4BS_5156DD076.2	Traes_4BS_5156DD076	TraesCS4B01G025500	NA
Triticum_aestivum	Traes_4BS_3DB087DC8.2	Traes_4BS_3DB087DC8	TraesCS4B01G063100	NA
Triticum_aestivum	Traes_4AL_7B4A6F76A.2	Traes_4AL_7B4A6F76A	TraesCS4A01G252100	NA
Triticum_aestivum	Traes_4DS_009CBDD14.1	Traes_4DS_009CBDD14	TraesCS4D01G062100	NA
Triticum_aestivum	Traes_5BS_210B7C3A4.2	Traes_5BS_210B7C3A4	TraesCS5B01G006400	NA
Triticum_aestivum	Traes_5AS_B2606FAD3.1	Traes_5AS_B2606FAD3	TraesCS5A01G007800	NA
Triticum_aestivum	Traes_5DS_8E2AF4F8B.1	Traes_5DS_8E2AF4F8B	TraesCS5D01G013300	NA
Triticum_aestivum	Traes_4AS_4F615C5CC.2	Traes_4AS_4F615C5CC	TraesCS4A01G022700	NA
Triticum_aestivum	Traes_4DL_5BB7F31ED.1	Traes_4DL_5BB7F31ED	TraesCS4D01G279300	NA
Triticum_aestivum	Traes_4BL_6D714F995.1	Traes_4BL_6D714F995	TraesCS4B01G280700	NA
Triticum_aestivum	Traes_4BS_6D714F995.1	Traes_4BS_6D714F995	TraesCS4B01G280700	NA
Triticum_aestivum	Traes_4BS_20BE06923.2	Traes_4BS_20BE06923	TraesCS4B01G114600	NA
Triticum_aestivum	Traes_4DS_35269C392.1	Traes_4DS_35269C392	TraesCS4D01G111900	NA
Triticum_aestivum	Traes_1BL_2DCDCD191.2	Traes_1BL_2DCDCD191	TraesCS1B01G290200	NA
Triticum_aestivum	Traes_4AL_21D75AE88.2	Traes_4AL_21D75AE88	TraesCS4A01G469900	NA
Triticum_aestivum	Traes_7AS_FED21D983.1	Traes_7AS_FED21D983	TraesCS7A01G022600	NA
Triticum_aestivum	Traes_7DS_86586E87F.1	Traes_7DS_86586E87F	TraesCS7D01G019800	NA
Triticum_aestivum	Traes_1AL_D36224AD9.1	Traes_1AL_D36224AD9	TraesCS1A01G281100	NA
Triticum_aestivum	Traes_4BL_0F02B2343.1	Traes_4BL_0F02B2343	TraesCS4B01G345600	NA
Triticum_aestivum	Traes_4BS_57F165BB1.1	Traes_4BS_57F165BB1	TraesCS4B01G025400	NA
Triticum_aestivum	Traes_4AL_A5BC0BDBA.2	Traes_4AL_A5BC0BDBA	TraesCS4A01G289500	NA
Triticum_aestivum	Traes_5BL_5DE02D63E.1	Traes_5BL_5DE02D63E	TraesCS5B01G392300LC	NA
Triticum_aestivum	Traes_6DL_FF4C8C4AB.1	Traes_6DL_FF4C8C4AB	TraesCS6D01G272000	NA
Triticum_aestivum	Traes_6AL_36AB0312C.1	Traes_6AL_36AB0312C	TraesCS6A01G290800	NA
Triticum_aestivum	Traes_4DL_88ABAD6C0.1	Traes_4DL_88ABAD6C0	TraesCS4D01G286400	NA
Triticum_aestivum	Traes_4BL_ECD20BE67.1	Traes_4BL_ECD20BE67	TraesCS4B01G305300	NA
Triticum_aestivum	Traes_4AL_99A941299.1	Traes_4AL_99A941299	TraesCS4A01G405800	NA
Triticum_aestivum	Traes_5BL_4A3874701.1	Traes_5BL_4A3874701	TraesCS5B01G231300	NA
Triticum_aestivum	Traes_4BL_78DD63002.1	Traes_4BL_78DD63002	TraesCS4B01G235300	NA
Triticum_aestivum	Traes_2AL_EF9549D16.1	Traes_2AL_EF9549D16	TraesCS2A01G415900	NA
Triticum_aestivum	Traes_2DL_67F1183B2.1	Traes_2DL_67F1183B2	TraesCS2D01G412900	NA
Triticum_aestivum	Traes_4BL_BE3E058A6.1	Traes_4BL_BE3E058A6	TraesCS4B01G287600	NA
Triticum_aestivum	Traes_2BL_B69300543.1	Traes_2BL_B69300543	TraesCS2B01G407600	NA
Triticum_aestivum	Traes_4AL_822582A19.1	Traes_4AL_822582A19	TraesCS4A01G382200	NA
Triticum_aestivum	Traes_4AS_F04DD4409.1	Traes_4AS_F04DD4409	TraesCS4A01G016600	NA
Triticum_aestivum	Traes_5BL_028D02DF6.1	Traes_5BL_028D02DF6	TraesCS5B01G197700	NA
Triticum_aestivum	Traes_5BL_9C32B27E2.1	Traes_5BL_9C32B27E2	TraesCS5B01G317400	NA
Triticum_aestivum	Traes_5DL_96F9EED93.2	Traes_5DL_96F9EED93	TraesCS5D01G323100	NA
Triticum_aestivum	Traes_1BL_BCA60D8B6.2	Traes_1BL_BCA60D8B6	TraesCS1B01G393100	NA
Triticum_aestivum	Traes_3DS_7CCB5ECD2.1	Traes_3DS_7CCB5ECD2	TraesCS3D01G009700	NA
Triticum_aestivum	Traes_2DS_20F748657.2	Traes_2DS_20F748657	TraesCS2D01G199200	NA
Triticum_aestivum	Traes_2BS_BD0ED621D.2	Traes_2BS_BD0ED621D	TraesCS2B01G218800	NA
Triticum_aestivum	Traes_2BL_02479C76A.1	Traes_2BL_02479C76A	TraesCS2B01G434900	NA
Triticum_aestivum	Traes_6DS_17B737547.1	Traes_6DS_17B737547	TraesCS6D01G110600	NA
Triticum_aestivum	Traes_6DS_F00EB2E01.1	Traes_6DS_F00EB2E01	TraesCS6D01G110400	NA
Triticum_aestivum	Traes_6DS_F00EB2E011.1	Traes_6DS_F00EB2E011	TraesCS6D01G110400	NA
Triticum_aestivum	Traes_6AS_3E534A2C1.1	Traes_6AS_3E534A2C1	TraesCS6A01G120600	NA
Triticum_aestivum	Traes_7DL_2FE5181AF.1	Traes_7DL_2FE5181AF	TraesCS7D01G417700	NA
Triticum_aestivum	Traes_4BL_BE10705D5.2	Traes_4BL_BE10705D5	TraesCS4B01G261600	NA
Triticum_aestivum	Traes_4DL_4798D0BBD.1	Traes_4DL_4798D0BBD	TraesCS4D01G261600	NA
Triticum_aestivum	Traes_6DS_D281B7D32.1	Traes_6DS_D281B7D32	-	NA
Triticum_aestivum	Traes_4AS_1EA23DE08.1	Traes_4AS_1EA23DE08	TraesCS4A01G040600	NA
Triticum_aestivum	Traes_2AL_CC3E5591E.1	Traes_2AL_CC3E5591E	TraesCSU01G009800	NA
Triticum_aestivum	Traes_2BL_419CEED79.1	Traes_2BL_419CEED79	TraesCS2B01G405700	NA
Triticum_aestivum	Traes_2BL_419CEED791.1	Traes_2BL_419CEED791	TraesCS2B01G405700	NA
Triticum_aestivum	Traes_7AL_44206BE21.1	Traes_7AL_44206BE21	TraesCS7A01G423800	NA
Triticum_aestivum	Traes_3AL_D6813CBDE.1	Traes_3AL_D6813CBDE	TraesCS3A01G231600	NA
Triticum_aestivum	Traes_2AL_BFB0C6D4C.1	Traes_2AL_BFB0C6D4C	TraesCS2A01G389400	NA
Triticum_aestivum	Traes_1AL_1444D461A.1	Traes_1AL_1444D461A	TraesCS1A01G219200	NA
Triticum_aestivum	Traes_1AL_1444D461A1.1	Traes_1AL_1444D461A1	TraesCS1A01G219200	NA
Triticum_aestivum	Traes_4DL_F6ADA799C.1	Traes_4DL_F6ADA799C	TraesCS4D01G303500	NA
Triticum_aestivum	Traes_3DL_37D040907.1	Traes_3DL_37D040907	TraesCS3D01G221800	NA
Triticum_aestivum	Traes_5BL_B2792D532.2	Traes_5BL_B2792D532	TraesCS5B01G410600	NA
Triticum_aestivum	Traes_5DL_5FD3B95C7.1	Traes_5DL_5FD3B95C7	TraesCS5D01G415900	NA
Triticum_aestivum	Traes_2AL_E687AF1BE.2	Traes_2AL_E687AF1BE	TraesCS2A01G267400	NA
Triticum_aestivum	Traes_2DL_0D933D88B.1	Traes_2DL_0D933D88B	TraesCS2D01G256400	NA
Triticum_aestivum	Traes_2BL_921BF570C.1	Traes_2BL_921BF570C	TraesCS2B01G268200	NA
Triticum_aestivum	Traes_1BS_C5E6FB087.1	Traes_1BS_C5E6FB087	TraesCS1B01G091600	NA
Triticum_aestivum	Traes_4AL_2334B226E.1	Traes_4AL_2334B226E	TraesCS4A01G292200	NA
Triticum_aestivum	Traes_1AS_306BB8CFE.1	Traes_1AS_306BB8CFE	TraesCS1A01G072700	NA
Triticum_aestivum	Traes_1AS_1B1587F7D.1	Traes_1AS_1B1587F7D	TraesCS1A01G072800	NA
Triticum_aestivum	Traes_1DS_91D14CD7B.2	Traes_1DS_91D14CD7B	TraesCS1D01G075600	NA
Triticum_aestivum	Traes_4BS_E0FC47132.1	Traes_4BS_E0FC47132	TraesCS4B01G021900	NA
Triticum_aestivum	Traes_4DS_66942ADD7.1	Traes_4DS_66942ADD7	TraesCS4D01G019600	NA
Triticum_aestivum	Traes_1BS_2156D66E1.2	Traes_1BS_2156D66E1	TraesCS1B01G091700	NA
Triticum_aestivum	Traes_1DS_543CC7DC9.1	Traes_1DS_543CC7DC9	TraesCS1D01G075700	NA
Triticum_aestivum	Traes_5BL_6C1EFA808.1	Traes_5BL_6C1EFA808	TraesCS7B01G423100	NA
Triticum_aestivum	Traes_7AL_2D85286A1.1	Traes_7AL_2D85286A1	TraesCS7A01G756400LC	NA
Triticum_aestivum	Traes_7AL_07431A665.2	Traes_7AL_07431A665	TraesCS7A01G511800	NA
Triticum_aestivum	Traes_1BS_80AF77097.1	Traes_1BS_80AF77097	TraesCS1B01G135600	NA
Triticum_aestivum	Traes_1BS_80AF770971.1	Traes_1BS_80AF770971	TraesCS1B01G135600	NA
Triticum_aestivum	Traes_7DL_77A6A7FBF.2	Traes_7DL_77A6A7FBF	TraesCS7D01G501000	NA
Triticum_aestivum	Traes_5AL_A66D34380.1	Traes_5AL_A66D34380	TraesCS5A01G515000	NA
Triticum_aestivum	Traes_4DL_B6034D454.2	Traes_4DL_B6034D454	TraesCS4D01G341000	NA
Triticum_aestivum	Traes_4BL_C5C94B24F.1	Traes_4BL_C5C94B24F	TraesCS4B01G346100	NA
Triticum_aestivum	Traes_6DS_965C8FA80.1	Traes_6DS_965C8FA80	TraesCS6D01G134800	NA
Triticum_aestivum	Traes_6BS_FE119B025.1	Traes_6BS_FE119B025	TraesCS6B01G173900	NA
Triticum_aestivum	Traes_6AS_2FB24B03E.1	Traes_6AS_2FB24B03E	TraesCS6A01G145500	NA
Triticum_aestivum	Traes_1AS_539232667.1	Traes_1AS_539232667	TraesCS5B01G018800LC	NA
Triticum_aestivum	Traes_5BS_3B409615C.1	Traes_5BS_3B409615C	TraesCS5B01G018800LC	NA
Triticum_aestivum	Traes_2BL_1F5DBD5D5.1	Traes_2BL_1F5DBD5D5	TraesCS2B01G497500	NA
Triticum_aestivum	Traes_2AL_48B239DD6.1	Traes_2AL_48B239DD6	TraesCS2A01G474000	NA
Triticum_aestivum	Traes_5DL_8F7AC72B0.2	Traes_5DL_8F7AC72B0	TraesCS5D01G385300	NA
Triticum_aestivum	Traes_2AL_C00552444.1	Traes_2AL_C00552444	TraesCS2A01G401200	NA
Triticum_aestivum	Traes_6DL_8D95F127B.1	Traes_6DL_8D95F127B	TraesCS6D01G304300	NA
Triticum_aestivum	Traes_7DL_57A842933.2	Traes_7DL_57A842933	TraesCS7D01G305200	NA
Triticum_aestivum	Traes_5BS_360DD5644.1	Traes_5BS_360DD5644	TraesCS5B01G047200	NA
Triticum_aestivum	Traes_5DS_50846FD0C.1	Traes_5DS_50846FD0C	TraesCS5D01G052300	NA
Triticum_aestivum	Traes_1BL_43408C9B0.2	Traes_1BL_43408C9B0	TraesCS1B01G173900	NA
Triticum_aestivum	Traes_1AL_0BE456AC0.1	Traes_1AL_0BE456AC0	TraesCS1A01G157500	NA
Triticum_aestivum	Traes_4DL_F064084A9.2	Traes_4DL_F064084A9	TraesCS4D01G359600	NA
Triticum_aestivum	Traes_5AL_A5234EC05.1	Traes_5AL_A5234EC05	TraesCS5A01G549700	NA
Triticum_aestivum	Traes_6DL_D722B6E13.1	Traes_6DL_D722B6E13	TraesCS6D01G237000	NA
Triticum_aestivum	Traes_5AL_4F083B77E.1	Traes_5AL_4F083B77E	TraesCS5A01G330200	NA
Triticum_aestivum	Traes_4BS_C74B4B7BA.1	Traes_4BS_C74B4B7BA	TraesCS4B01G084700	NA
Triticum_aestivum	Traes_3DL_8AAFB7B06.1	Traes_3DL_8AAFB7B06	TraesCS3D01G319200	NA
Triticum_aestivum	Traes_3AL_F9CB475F5.2	Traes_3AL_F9CB475F5	TraesCS3A01G273300	NA
Triticum_aestivum	Traes_3DL_DD2F7201D.2	Traes_3DL_DD2F7201D	TraesCS3D01G272700	NA
Triticum_aestivum	Traes_1BL_469FA45C6.2	Traes_1BL_469FA45C6	TraesCS1B01G351300	NA
Triticum_aestivum	Traes_1DL_114E430EB.2	Traes_1DL_114E430EB	TraesCS1D01G341000	NA
Triticum_aestivum	Traes_1AL_C54DD97DE.2	Traes_1AL_C54DD97DE	TraesCS1A01G338900	NA
Triticum_aestivum	Traes_1AL_319447519.1	Traes_1AL_319447519	TraesCS1A01G445700	NA
Triticum_aestivum	Traes_1AL_4B7636BC9.1	Traes_1AL_4B7636BC9	TraesCS1A01G279500	NA
Triticum_aestivum	Traes_1AL_501B5BEAE.1	Traes_1AL_501B5BEAE	TraesCS1A01G414400	NA
Triticum_aestivum	Traes_1AL_7A2072713.1	Traes_1AL_7A2072713	TraesCS1A01G155400	NA
Triticum_aestivum	Traes_1AL_80D0BD0DC.1	Traes_1AL_80D0BD0DC	TraesCS1A01G313600	NA
Triticum_aestivum	Traes_1AS_21ACC7F67.1	Traes_1AS_21ACC7F67	TraesCS1A01G018900	NA
Triticum_aestivum	Traes_1AS_6517D3C65.1	Traes_1AS_6517D3C65	TraesCS1A01G019100LC	NA
Triticum_aestivum	Traes_1AS_8B624F2DA.1	Traes_1AS_8B624F2DA	TraesCS1A01G054900	NA
Triticum_aestivum	Traes_1AS_8F01029FE.1	Traes_1AS_8F01029FE	TraesCS1A01G040300	NA
Triticum_aestivum	Traes_1AS_B282BFB83.1	Traes_1AS_B282BFB83	TraesCS1A01G040200	NA
Triticum_aestivum	Traes_1AS_CD57D000A.1	Traes_1AS_CD57D000A	TraesCS5B01G079600	NA
Triticum_aestivum	Traes_1AS_DC6B18EE0.1	Traes_1AS_DC6B18EE0	TraesCS1A01G018900	NA
Triticum_aestivum	Traes_1BL_0FD62B7F8.1	Traes_1BL_0FD62B7F8	TraesCS1B01G444400	NA
Triticum_aestivum	Traes_1BL_332C278BD.2	Traes_1BL_332C278BD	TraesCS1B01G288600	NA
Triticum_aestivum	Traes_1BL_3EEA722DF.1	Traes_1BL_3EEA722DF	TraesCS1B01G793300LC	NA
Triticum_aestivum	Traes_1BL_4026DC5011.2	Traes_1BL_4026DC5011	TraesCS1B01G325400	NA
Triticum_aestivum	Traes_1BL_8D7875F34.1	Traes_1BL_8D7875F34	TraesCSU01G016800LC	NA
Triticum_aestivum	Traes_1BS_0DEFAACB9.1	Traes_1BS_0DEFAACB9	TraesCS1B01G022700	NA
Triticum_aestivum	Traes_1BS_22E395F75.1	Traes_1BS_22E395F75	TraesCS1B01G053000	NA
Triticum_aestivum	Traes_1BS_527ED00B9.1	Traes_1BS_527ED00B9	TraesCS1B01G053200	NA
Triticum_aestivum	Traes_1BS_7B7D5282B.1	Traes_1BS_7B7D5282B	TraesCS1B01G053100	NA
Triticum_aestivum	Traes_1BS_CF75D4172.2	Traes_1BS_CF75D4172	TraesCS1B01G071700	NA
Triticum_aestivum	Traes_1DL_263F80870.1	Traes_1DL_263F80870	TraesCS1D01G278800	NA
Triticum_aestivum	Traes_1DL_63D5C4C8E.2	Traes_1DL_63D5C4C8E	TraesCS1D01G454400	NA
Triticum_aestivum	Traes_1DL_AD1D08A18.1	Traes_1DL_AD1D08A18	TraesCS1D01G453900	NA
Triticum_aestivum	Traes_1DS_0BBC3B5D3.1	Traes_1DS_0BBC3B5D3	TraesCS1D01G018200	NA
Triticum_aestivum	Traes_1DS_75AF80583.1	Traes_1DS_75AF80583	TraesCS1D01G041500	NA
Triticum_aestivum	Traes_1DS_CE96E8BF0.1	Traes_1DS_CE96E8BF0	TraesCS1D01G041700	NA
Triticum_aestivum	Traes_1DS_D1F453705.1	Traes_1DS_D1F453705	TraesCS1D01G041600	NA
Triticum_aestivum	Traes_1DS_F40AC713C.2	Traes_1DS_F40AC713C	TraesCS1D01G055600	NA
Triticum_aestivum	Traes_2AL_1FB739291.1	Traes_2AL_1FB739291	TraesCS2A01G569700	NA
Triticum_aestivum	Traes_2AL_3035352F3.1	Traes_2AL_3035352F3	TraesCS2A01G255900	NA
Triticum_aestivum	Traes_2AL_4D0085951.2	Traes_2AL_4D0085951	TraesCS2A01G548000	NA
Triticum_aestivum	Traes_2AL_7181302A3.3	Traes_2AL_7181302A3	TraesCS2A01G307700	NA
Triticum_aestivum	Traes_2AL_7ABA7B7C8.1	Traes_2AL_7ABA7B7C8	TraesCS2A01G403200	NA
Triticum_aestivum	Traes_2AL_C81692E4F.1	Traes_2AL_C81692E4F	TraesCS2A01G312200	NA
Triticum_aestivum	Traes_2AL_D149074A3.1	Traes_2AL_D149074A3	TraesCS2A01G488000	NA
Triticum_aestivum	Traes_2AS_099955797.1	Traes_2AS_099955797	TraesCS2A01G151000	NA
Triticum_aestivum	Traes_2AS_1913BF8B3.1	Traes_2AS_1913BF8B3	TraesCS2A01G090200	NA
Triticum_aestivum	Traes_2AS_5A6E08D4E.1	Traes_2AS_5A6E08D4E	TraesCS2A01G181200	NA
Triticum_aestivum	Traes_2AS_7597E2C66.2	Traes_2AS_7597E2C66	TraesCS2A01G143700	NA
Triticum_aestivum	Traes_2AS_9D9D66343.2	Traes_2AS_9D9D66343	TraesCS2A01G188400	NA
Triticum_aestivum	Traes_2AS_D917848B7.1	Traes_2AS_D917848B7	TraesCS2A01G004700	NA
Triticum_aestivum	Traes_2AS_DBA88CF6F.2	Traes_2AS_DBA88CF6F	TraesCS2A01G183700	NA
Triticum_aestivum	Traes_2AS_E9A1F35CB.1	Traes_2AS_E9A1F35CB	TraesCS2A01G198600	NA
Triticum_aestivum	Traes_2AS_EC0A70BB3.1	Traes_2AS_EC0A70BB3	TraesCS2A01G193900	NA
Triticum_aestivum	Traes_2AS_FA70DB417.1	Traes_2AS_FA70DB417	TraesCS2A01G181200	NA
Triticum_aestivum	Traes_2BL_0A51FACEC1.1	Traes_2BL_0A51FACEC1	TraesCS2B01G431800	NA
Triticum_aestivum	Traes_2BL_41168D652.2	Traes_2BL_41168D652	TraesCS2B01G627700	NA
Triticum_aestivum	Traes_2BL_41EDFCA77.1	Traes_2BL_41EDFCA77	TraesCS2B01G346300	NA
Triticum_aestivum	Traes_2BL_58A855C7B.2	Traes_2BL_58A855C7B	TraesCS2B01G421100	NA
Triticum_aestivum	Traes_2BL_6B925F45E.1	Traes_2BL_6B925F45E	TraesCS2B01G578700	NA
Triticum_aestivum	Traes_2BL_78C496B63.1	Traes_2BL_78C496B63	TraesCS2B01G329000	NA
Triticum_aestivum	Traes_2BL_9E38243B0.1	Traes_2BL_9E38243B0	TraesCS2B01G286600	NA
Triticum_aestivum	Traes_2BL_9E38243B01.1	Traes_2BL_9E38243B01	TraesCS2B01G286600	NA
Triticum_aestivum	Traes_2BL_B304E8577.1	Traes_2BL_B304E8577	TraesCS2B01G515600	NA
Triticum_aestivum	Traes_2BL_F09BA733D.4	Traes_2BL_F09BA733D	TraesCS2B01G324200	NA
Triticum_aestivum	Traes_2BS_0544D9D4B.1	Traes_2BS_0544D9D4B	TraesCS2B01G176300	NA
Triticum_aestivum	Traes_2BS_11131541B.1	Traes_2BS_11131541B	TraesCSU01G012300	NA
Triticum_aestivum	Traes_2BS_13A816248.1	Traes_2BS_13A816248	TraesCS2D01G199300	NA
Triticum_aestivum	Traes_2BS_23097C174.1	Traes_2BS_23097C174	TraesCS2B01G051800	NA
Triticum_aestivum	Traes_2BS_2C75C54A9.1	Traes_2BS_2C75C54A9	TraesCS2B01G246300	NA
Triticum_aestivum	Traes_2BS_31F130A79.1	Traes_2BS_31F130A79	TraesCSU01G012400	NA
Triticum_aestivum	Traes_2BS_494F02775.1	Traes_2BS_494F02775	TraesCS2B01G105900	NA
Triticum_aestivum	Traes_2BS_5DAE613CE.1	Traes_2BS_5DAE613CE	TraesCS2B01G227500	NA
Triticum_aestivum	Traes_2BS_67D862F4A.2	Traes_2BS_67D862F4A	TraesCS2B01G226000	NA
Triticum_aestivum	Traes_2BS_705DDDDC8.2	Traes_2BS_705DDDDC8	TraesCS2B01G020300	NA
Triticum_aestivum	Traes_2BS_9C5982D89.1	Traes_2BS_9C5982D89	TraesCS2B01G274500	NA
Triticum_aestivum	Traes_2BS_ACA52BC08.1	Traes_2BS_ACA52BC08	TraesCS2B01G207800	NA
Triticum_aestivum	Traes_2BS_C270C0C9F.2	Traes_2BS_C270C0C9F	TraesCS2D01G199300	NA
Triticum_aestivum	Traes_2BS_DA786DC5B.1	Traes_2BS_DA786DC5B	TraesCS2B01G210500	NA
Triticum_aestivum	Traes_2BS_DD07C2EE6.2	Traes_2BS_DD07C2EE6	TraesCS2B01G212900	NA
Triticum_aestivum	Traes_2DL_0393046A4.1	Traes_2DL_0393046A4	TraesCS2D01G549000	NA
Triticum_aestivum	Traes_2DL_540050272.2	Traes_2DL_540050272	TraesCS2D01G400300	NA
Triticum_aestivum	Traes_2DL_6ACC34788.2	Traes_2DL_6ACC34788	TraesCS2D01G488300	NA
Triticum_aestivum	Traes_2DL_BF4319E7D.1	Traes_2DL_BF4319E7D	TraesCS2D01G310500	NA
Triticum_aestivum	Traes_2DL_CB69421CE.2	Traes_2DL_CB69421CE	TraesCS2D01G306100	NA
Triticum_aestivum	Traes_2DL_FE8D235D5.1	Traes_2DL_FE8D235D5	TraesCS2D01G266800	NA
Triticum_aestivum	Traes_2DS_035AA95E3.1	Traes_2DS_035AA95E3	TraesCS2D01G156100	NA
Triticum_aestivum	Traes_2DS_11ADF414D.1	Traes_2DS_11ADF414D	TraesCS2D01G088100	NA
Triticum_aestivum	Traes_2DS_2CE71025C.1	Traes_2DS_2CE71025C	TraesCS2D01G206400	NA
Triticum_aestivum	Traes_2DS_B06BAC02B1.1	Traes_2DS_B06BAC02B1	TraesCS2D01G191700	NA
Triticum_aestivum	Traes_2DS_E1537CBD1.1	Traes_2DS_E1537CBD1	TraesCS2D01G004100	NA
Triticum_aestivum	Traes_3AL_00FAACD5D.1	Traes_3AL_00FAACD5D	TraesCS3A01G381900	NA
Triticum_aestivum	Traes_3AL_1ADA4B536.1	Traes_3AL_1ADA4B536	TraesCS3A01G205900	NA
Triticum_aestivum	Traes_3AL_2A3EA5AD5.1	Traes_3AL_2A3EA5AD5	TraesCS3A01G221900	NA
Triticum_aestivum	Traes_3AL_35CA14632.1	Traes_3AL_35CA14632	TraesCS3A01G205800	NA
Triticum_aestivum	Traes_3AL_7FD4FF43C.1	Traes_3AL_7FD4FF43C	TraesCS3A01G221900	NA
Triticum_aestivum	Traes_3AL_A8E345835.2	Traes_3AL_A8E345835	TraesCS3A01G415200	NA
Triticum_aestivum	Traes_3AL_B0460F201.1	Traes_3AL_B0460F201	TraesCS3A01G353200	NA
Triticum_aestivum	Traes_3AL_D2BD92865.2	Traes_3AL_D2BD92865	TraesCS3A01G423200	NA
Triticum_aestivum	Traes_3AS_413E4DDF6.1	Traes_3AS_413E4DDF6	TraesCS3A01G116200LC	NA
Triticum_aestivum	Traes_3AS_6B2E2DE78.1	Traes_3AS_6B2E2DE78	TraesCS3A01G178700	NA
Triticum_aestivum	Traes_3AS_6DA07CB6A.1	Traes_3AS_6DA07CB6A	TraesCS3A01G175700	NA
Triticum_aestivum	Traes_3AS_88AAED4BB.1	Traes_3AS_88AAED4BB	TraesCS3A01G105100	NA
Triticum_aestivum	Traes_3AS_BEDDDB1C4.2	Traes_3AS_BEDDDB1C4	TraesCS3A01G164000	NA
Triticum_aestivum	Traes_3AS_CFFF0B2BC.1	Traes_3AS_CFFF0B2BC	TraesCS3A01G179200	NA
Triticum_aestivum	Traes_3B_1B1E1E2B1.1	Traes_3B_1B1E1E2B1	TraesCS3B01G251700	NA
Triticum_aestivum	Traes_3B_2B7B665A9.1	Traes_3B_2B7B665A9	TraesCS3B01G206400	NA
Triticum_aestivum	Traes_3B_4F4479FAF.1	Traes_3B_4F4479FAF	TraesCS3B01G447100	NA
Triticum_aestivum	Traes_3B_B1FA3F5F3.1	Traes_3B_B1FA3F5F3	TraesCS3B01G251700	NA
Triticum_aestivum	Traes_3DL_0284E68CC1.1	Traes_3DL_0284E68CC1	TraesCS3D01G375000	NA
Triticum_aestivum	Traes_3DL_2E5A96ACF.1	Traes_3DL_2E5A96ACF	TraesCS3D01G418400	NA
Triticum_aestivum	Traes_3DL_8407DBC44.1	Traes_3DL_8407DBC44	TraesCS3D01G294800	NA
Triticum_aestivum	Traes_3DL_C1684BF20.2	Traes_3DL_C1684BF20	TraesCS3D01G407400	NA
Triticum_aestivum	Traes_3DL_C77596863.1	Traes_3DL_C77596863	TraesCS3D01G209700	NA
Triticum_aestivum	Traes_3DL_D03A43799.3	Traes_3DL_D03A43799	TraesCS3D01G410300	NA
Triticum_aestivum	Traes_3DL_E04D27B7A.3	Traes_3DL_E04D27B7A	TraesCS3D01G231200	NA
Triticum_aestivum	Traes_3DL_EA11AA497.2	Traes_3DL_EA11AA497	TraesCS3D01G231200	NA
Triticum_aestivum	Traes_3DS_162123F0C.2	Traes_3DS_162123F0C	TraesCS3D01G182200	NA
Triticum_aestivum	Traes_3DS_4F293F5BA.1	Traes_3DS_4F293F5BA	TraesCS3D01G093600	NA
Triticum_aestivum	Traes_3DS_67CAB7956.1	Traes_3DS_67CAB7956	TraesCS3D01G177700	NA
Triticum_aestivum	Traes_3DS_9A5A4FE3E.1	Traes_3DS_9A5A4FE3E	TraesCS3D01G054300	NA
Triticum_aestivum	Traes_3DS_DCAECA274.1	Traes_3DS_DCAECA274	TraesCS3D01G181200	NA
Triticum_aestivum	Traes_3DS_FA67FB052.1	Traes_3DS_FA67FB052	TraesCS3D01G181900	NA
Triticum_aestivum	Traes_3DS_FA8B7593B.2	Traes_3DS_FA8B7593B	TraesCS3D01G182200	NA
Triticum_aestivum	Traes_4AL_24A54C8BA.2	Traes_4AL_24A54C8BA	TraesCS4A01G416800	NA
Triticum_aestivum	Traes_4AL_37D98E743.1	Traes_4AL_37D98E743	TraesCS4A01G207500	NA
